Genes,GSM458594,GSM458595,GSM458596,GSM458597,GSM458598,GSM458599,GSM458600,GSM458601
10583753,6.004943369,5.751746892,5.754488532,5.818231764,5.916681806,6.226622691,6.115565535,5.808514303
10583759,5.194923508,4.872354294,4.791910405,4.972612762,4.915041194,4.824356297,4.612817978,4.915621838
10583773,6.116668725,5.794853867,6.061145514,5.924131481,5.979960225,6.101159796,5.794189604,5.931147968
10583785,6.348971291,6.378252611,6.248367678,6.48821277,6.399040074,6.435014966,6.617430802,6.170723727
10583788,7.679330054,8.313451592,7.559799591,8.458213618,8.145599679,8.099925163,8.413733326,8.336935908
10583806,8.16102786,8.28233194,8.474598887,8.722825248,8.551880702,8.470318939,8.443180244,8.526149274
10583809,5.944038318,5.847562982,6.324649487,6.276838227,6.785243016,6.700692161,6.83635885,6.650130905
10583817,7.219879208,6.942371273,7.086001009,7.299578073,7.18166666,7.010028344,7.184941249,7.108911792
10583820,4.679175102,4.764084777,4.463025364,4.476610888,4.598979762,4.449359601,4.546468849,4.789339205
10583825,7.059964865,7.430184874,7.224381342,7.197932092,7.519911249,7.509600583,7.642336848,7.748247072
10583834,5.513562806,5.587022114,5.374188682,5.397667378,5.583935313,5.358514155,5.302680469,5.44564493
10583847,8.119262185,8.379245439,8.094457381,8.398702288,8.070158472,8.084385265,8.072594619,7.996846815
10583870,5.588186923,5.111947161,5.422528041,5.622378353,5.384497793,5.424541112,5.17843049,5.179613039
10583887,5.849112897,5.414869805,5.483037691,5.534691221,5.639347899,5.359220324,5.139728894,5.384778784
10583898,6.178853847,5.75565809,5.781772084,5.558388907,5.601859924,5.842522161,5.360758169,5.417597654
10583900,3.620829637,3.526917189,3.84648822,3.723847044,3.624184002,3.606811575,3.556937665,3.613541821
10583903,5.071303929,4.171339489,4.494064385,4.291338728,4.425389485,4.574641894,4.200946578,4.391342511
10583905,9.223027814,9.247286066,8.988329306,9.388156142,9.52335625,9.379220305,9.35269674,9.283517653
10583920,6.213700323,6.255056258,5.858371725,6.190041019,6.264993141,5.9997034,6.352419151,6.221235153
10583929,5.961270997,5.63494273,6.035842815,5.413996437,5.856274341,5.746419229,5.446024911,5.453521523
10583942,6.116373203,6.279588717,6.215844901,6.472976105,6.527839642,6.245973015,6.216555594,6.398530966
10583952,9.391252556,9.335722587,8.999685796,8.901898579,9.137450386,9.03685433,9.070472805,9.202236027
10583992,6.447449771,5.793567118,6.005989852,5.828685783,6.083501112,5.901008416,5.950036566,5.924543659
10584013,6.315295518,5.302119807,6.065886982,5.545662605,5.530266836,5.421412181,5.09190573,5.32941337
10584015,3.320400028,3.166726069,3.369352117,3.571446651,3.340260049,3.874955607,3.497491561,3.349561922
10584024,5.525337839,5.872405477,5.866827413,5.686867362,5.907545523,5.66123591,5.86046594,5.438218509
10584034,7.284239312,7.419493076,7.126306885,7.184124987,7.33017312,7.212406608,7.581386109,7.43350256
10584047,5.743506464,5.319197347,5.344492483,5.385740931,5.195454845,5.263426028,5.356853997,5.267208803
10584057,8.982707215,9.209121506,8.79620298,8.931824536,9.016824517,9.121167648,9.00678309,9.074970973
10584067,9.092627698,9.094194883,8.933854054,8.717013273,8.990315503,8.909850079,8.746051119,8.669695605
10584069,3.066593368,3.188456826,3.203096286,3.126463429,2.941624501,3.430525941,3.199729491,3.227168978
10584071,6.808272609,6.900258801,6.604991183,6.359708224,6.947758781,6.900661773,7.001886244,6.874245039
10584095,8.185558928,8.142863653,7.951571636,8.022971612,8.051180595,7.880846967,8.193103399,8.145603396
10584120,4.57340956,4.668868168,4.735617708,4.727213595,4.691349505,4.185614126,4.599415735,4.574590939
10584122,11.61874156,11.70706855,11.69261943,11.69340086,11.70698295,11.7024205,11.69146118,11.6899965
10584124,6.267367989,6.839364888,6.676119995,6.247853787,6.598971831,6.401282597,7.111621403,6.674314484
10584138,5.240651433,4.876720482,5.269288566,4.786315119,4.901887175,4.685435432,4.470681019,4.689403701
10584142,10.7857683,10.54793193,10.30982769,10.56144117,10.53194043,10.54151781,10.49242871,10.5336484
10584162,9.850139669,10.11989692,9.993863177,10.32290363,10.22475,10.12607078,10.494675,10.37522324
10584165,5.413095967,5.431003869,5.615133344,5.003140291,5.226224423,5.431245567,5.327896875,4.807762687
10584187,5.578906604,4.843284516,5.558868897,5.211837152,5.090182035,5.256159424,4.980098466,5.087616087
10584194,8.947493491,9.294616326,9.072014499,9.25133385,9.263916439,9.374696001,9.559639927,9.273339127
10584200,6.500105593,6.879941949,6.577502362,6.932399756,6.923720957,6.811802802,6.898195326,7.085166108
10584208,7.286003759,7.832622417,7.564185851,7.626896884,7.81610054,7.766146261,8.184639672,7.9124117
10584229,4.741281092,4.999282516,4.941322948,4.54826534,4.893217049,5.117626754,4.62780791,4.794698226
10584231,7.455517848,7.676887884,7.514612483,7.522763477,7.878518517,7.778206203,7.483221488,7.871504761
10584236,3.949004156,3.904519884,3.896249966,3.485163583,3.59935321,3.339202329,3.456653782,3.490990413
10584244,3.746526234,3.490884673,3.821117275,3.550400225,3.391805258,3.660171178,3.171775467,3.415926616
10584248,4.703440717,4.11125596,4.232821265,4.050469404,3.981911464,4.034514349,3.676650489,3.888099129
10584252,8.301798374,7.198504198,7.796340519,7.004442072,7.508867359,7.008481388,7.060961729,7.465584715
10584254,3.986068494,3.708544379,4.265044367,3.735646723,3.476043601,3.612460776,3.413638846,3.680516857
10584259,4.738082867,4.750074383,5.179347732,5.137291064,4.895581702,4.783357198,4.665496239,4.765568001
10584271,7.424763333,7.566387217,7.270517413,7.6489768,7.160654802,7.155536954,7.326501972,7.388623939
10584276,7.462954344,7.209703506,7.577745493,7.602835174,7.283137925,7.204074653,7.107599794,7.371644787
10584280,4.464001252,4.079703252,4.37873651,4.141533832,4.443672135,4.177831828,4.382619064,4.145877808
10584288,5.945496719,5.965662386,5.939253424,5.977219469,5.970443926,6.030365648,6.32138231,5.878606163
10584309,5.825533093,6.177713737,6.080378676,6.213237447,6.104946054,6.136644927,6.274419867,6.121982323
10584315,6.388924623,5.074148169,6.163852285,4.999477841,5.33156848,5.235668908,5.540432018,5.653302173
10584317,5.689946297,6.018585139,5.805331968,6.134282562,5.741662745,5.893708369,6.725119407,5.908603338
10584325,5.495373891,5.162484583,5.384663649,5.415138288,5.494677921,5.405407259,5.57982428,5.30233364
10584334,7.005307401,7.683072178,6.860000505,7.55469103,7.320627903,7.430905818,7.545288688,7.379496832
10584350,12.058661,11.91892095,11.98993728,12.30795325,12.13081458,12.07170743,11.92861881,12.14892871
10584352,4.876854738,4.387502092,4.949113232,4.716764289,4.616586684,4.606323747,4.124536742,4.251502069
10584354,4.410349893,4.066685605,4.286399844,4.114287073,4.362327701,3.725356871,3.874952786,3.889979478
10584356,4.172818831,4.078697542,4.11153076,3.874960969,3.955432818,4.145264717,3.708849401,3.723788197
10584358,3.839541151,3.296328003,3.897468153,3.733083212,3.711658671,3.746969089,3.593250414,3.097300811
10584360,5.066583539,4.214666343,5.027638796,4.53144221,4.527627889,4.694843287,4.218836624,4.355316757
10584362,4.181747334,3.965865892,4.228723653,3.915868174,4.018009034,4.183371676,3.492379694,4.025865054
10584364,4.39687366,3.979786607,4.143111247,4.054378589,4.172798107,4.177347311,3.842269846,4.159328222
10584366,4.439862561,3.901795704,4.000310612,3.900260035,3.602692382,4.125473363,3.931142734,3.714053599
10584368,4.84990971,4.304342198,5.35157161,4.349900721,4.35003838,4.435320293,4.061065208,3.91398276
10584370,4.873540292,4.126014737,5.456549867,4.54575559,4.514509698,4.515160333,4.05961775,3.928681431
10584372,4.030028383,3.499408187,4.153067654,3.656949989,3.709980804,3.739968106,3.566418547,3.373737662
10584374,4.197409655,3.345866204,4.443736485,3.510549683,3.552558678,3.653813361,3.351639135,3.355202255
10584376,2.595337674,2.715991283,2.837332486,2.538397417,2.593761254,2.698164903,2.521495977,2.547390142
10584378,3.558483955,2.943676612,4.023555661,3.153758474,3.252678129,3.20976845,2.803851706,2.792586863
10584380,3.67799238,2.643061118,3.347195661,2.89184953,3.056263305,3.136135642,2.706413863,2.951319854
10584382,4.067512216,3.657957327,4.029106741,3.407913211,3.308174018,4.263424208,3.753572055,3.437735836
10584384,4.237735374,3.467738587,4.563725543,3.406695449,3.671385034,3.744298539,3.423989608,3.465775817
10584386,4.640998893,4.031945036,4.471877926,4.453362808,4.355498188,4.446330331,4.312870435,4.220651967
10584388,3.240917209,3.223872748,3.296380566,3.104133508,2.915880119,3.094283402,3.068709914,2.939431708
10584391,2.710197493,2.776254442,2.844058571,2.729313502,3.025404212,2.702867998,2.605884395,2.907350823
10584393,2.486275792,2.293150945,2.699352454,2.392201272,2.568646016,2.428853509,2.411664133,2.208708491
10584395,4.165484765,3.787174287,4.601887286,3.85659662,3.913990034,4.156339161,3.690885402,4.197882036
10584399,6.241297283,5.488136511,6.797962235,4.863136087,5.333828011,5.773194665,4.733067079,5.071744037
10584401,4.622999574,4.144587391,4.923580022,4.084658847,4.194136232,4.389614614,4.161078112,4.257820139
10584403,5.208464915,4.251502591,5.257169149,4.382334489,4.646456299,4.648596704,4.065895121,4.328018973
10584405,4.604525994,4.538479336,5.028749758,4.487491052,4.550615946,4.539120763,4.210312763,4.526338343
10584407,4.016929287,4.12951777,4.673226445,3.495788876,3.798728046,4.015966669,3.959592723,4.016929287
10584409,3.938208403,3.767166681,3.762452786,3.603866676,3.889250652,3.701870182,3.812637829,3.697982616
10584411,2.981153857,2.921505066,3.01166031,2.851446627,3.094696348,3.065871287,2.887547943,2.994638513
10584414,3.156347645,3.048893046,3.672162044,3.039520213,3.149324382,3.049736135,2.935631472,3.018255284
10584416,2.938338068,2.55506024,3.174142279,2.922902114,2.958686232,2.942650978,2.642750331,2.858206378
10584418,2.961125527,3.036773109,3.219191125,2.925879556,2.849541912,3.186858239,2.770701566,2.976335271
10584420,3.864625232,3.865903113,3.729209536,3.424963775,3.793977081,4.002322472,3.606496297,3.65505187
10584422,3.712469432,3.450857048,3.666480448,2.967328365,3.384021413,3.228192188,3.039580371,3.272696336
10584424,3.303504554,2.788425059,3.83000148,2.692871174,2.659879085,3.298360502,2.824237285,2.85352851
10584426,3.271136393,3.187510582,3.814973044,3.021493249,2.711944284,2.996232294,3.110933756,3.039208459
10584428,2.808096717,3.140461165,3.255108884,2.427329633,2.988576057,3.31144351,2.935144186,2.73922487
10584431,3.999567507,3.606930647,4.085820927,3.507635361,3.793357253,3.918132217,3.59067108,3.493824062
10584433,4.504055221,4.411381377,4.58598382,3.983909703,4.298993206,4.290718213,4.19359716,3.979571264
10584435,7.390858578,8.626180735,8.091541962,8.225919684,8.339226378,8.409212443,8.459897078,8.225878931
10584458,5.395734875,5.699632906,5.558861301,5.65083184,5.087135739,4.908072715,4.813784748,4.951606236
10584460,3.771956977,3.38152734,3.899209624,3.605983428,3.668738703,3.772496073,3.536922129,3.533791108
10584462,4.162501209,3.939579325,4.218141132,3.813578833,3.971060312,4.189312024,3.808094347,4.054683074
10584466,4.02126871,3.778594996,4.113743799,3.861431277,3.948463982,3.96980175,4.012575421,3.814270331
10584468,2.295657165,2.386367985,2.545435846,2.495144524,2.212833671,2.388953541,2.435841827,2.637549595
10584470,5.025405863,4.043999684,5.2549976,4.154152837,4.382257576,4.714043795,4.021998515,4.345466113
10584472,2.647606908,2.620183456,2.535410232,2.67476671,2.668870457,2.715242637,2.745365164,2.672334451
10584476,3.994978592,3.977433274,4.114703246,3.650541014,3.909511636,3.950794951,3.512767651,4.029009635
10584479,4.436148004,3.848553001,4.080817381,4.034621835,4.038033148,4.119793024,3.838371733,3.951588756
10584481,4.620777038,4.631811715,4.879426636,4.76852043,4.795539754,4.747528422,4.865583861,4.647730733
10584484,4.586537062,4.732168672,4.545470304,4.462159605,4.431808501,4.598791122,4.284136042,4.457513604
10584486,3.672538149,3.361618907,3.563773699,3.155945552,3.127829588,3.599413151,2.834473693,3.149806363
10584488,3.611751253,3.242221167,3.538419533,3.049443698,3.417734175,3.465785975,3.275017557,3.484950636
10584490,4.935885959,4.54810058,5.137254935,3.767397116,3.973942323,4.590433208,3.854542239,4.295732937
10584492,4.699649702,4.043451112,4.688663092,3.936459522,4.274170797,4.240284405,3.53346855,3.809707932
10584494,4.620777038,4.139392602,4.253293333,3.992085581,4.408713531,4.314685531,4.136973238,4.278871736
10584496,3.369706682,3.376132115,2.9721572,3.311091911,3.595477043,3.14309439,3.5152945,3.14309439
10584498,4.338231674,4.226982655,4.678809234,4.340593712,3.98041647,4.091401226,4.087967392,4.210836334
10584500,4.577832099,3.685295786,3.865571141,3.361873959,3.489199777,4.695193443,3.381187803,4.691322415
10584502,4.609733385,4.305127522,5.277909428,4.244230047,4.405645221,3.937188139,3.893836184,4.199032715
10584504,5.535146472,5.046095597,5.499275174,4.746283745,4.707843759,5.261866206,4.408818382,4.378182341
10584506,4.585703931,3.359417448,3.742054445,3.991159457,4.278794445,3.767900917,3.80093631,3.797558909
10584508,3.401537754,2.959208978,3.580888521,3.039367858,3.336977032,3.307033934,2.91187364,3.200960382
10584510,3.462250308,3.018961598,3.284493797,3.023637212,3.013793912,3.069551912,2.821539733,3.110059053
10584512,3.278516668,2.746662965,3.528856414,2.909503363,2.948195497,3.132674031,2.848001065,2.816709112
10584514,3.572840611,3.572840611,3.520263257,3.381187803,3.609408224,3.527384846,3.374213328,3.201368313
10584516,2.694236814,2.591253499,2.449723529,2.443309487,2.524356651,2.913061169,3.004337779,2.175007843
10584518,5.255176443,4.546249914,5.107055067,4.70920135,5.006758321,4.784791454,4.724343303,4.501261099
10584520,5.713247751,4.965340156,5.665012199,5.107729864,4.691408576,5.180924249,4.688658759,4.625735244
10584522,4.329211335,3.723367763,4.450688936,4.069454209,3.935743368,3.764238461,3.766341835,3.593278079
10584524,4.800274315,4.582523198,4.519648711,4.048460495,4.003474371,4.817748541,4.178068527,4.081400065
10584526,6.241233679,5.493289328,6.356552713,5.65331118,5.680838202,5.64902031,5.450512672,5.655518496
10584528,3.753982742,3.469833909,3.707570273,3.628840757,3.543297329,3.769983126,3.382419016,3.628638648
10584535,5.474259613,5.69215305,5.319834105,5.771434767,5.851995501,5.657206976,5.726869396,5.629967616
10584537,4.883287035,4.604895111,4.557273144,4.458334281,4.458334281,4.620777038,4.509239199,4.626201616
10584541,5.938716932,5.948370411,6.098563495,5.761098503,5.635398253,5.830658453,6.017424915,5.857506915
10584549,5.532123339,5.565164325,5.315215712,5.352245403,5.651465466,5.464667142,5.95191586,5.583182654
10584561,4.599568552,4.981788267,4.753974668,4.828542689,5.388859212,5.405752599,5.677360719,5.249373446
10584572,11.39358707,11.97334253,11.75481145,11.672378,12.35507706,12.41493228,12.28379299,12.22471299
10584576,7.490096673,7.959838343,7.679485668,7.992031476,8.830433718,8.739345837,8.438374132,9.026406579
10584578,7.489030597,7.971462657,7.668163037,7.972097442,8.849897024,8.758584356,8.492307842,9.032195164
10584580,7.341681119,7.26544134,7.91345266,7.390128176,8.77145421,8.352388612,8.053324094,8.745983461
10584582,5.361895296,5.040151296,5.259226809,5.069314096,5.384607107,5.209296243,5.296022802,5.263388311
10584584,4.84058943,4.885670081,4.746112866,5.165216019,5.167307275,5.363472204,4.959396965,5.064923401
10584589,3.915953528,3.614709754,3.850855368,3.510520256,3.523248617,4.029886003,3.486492527,3.667091265
10584591,4.250237835,4.227080347,4.036016248,3.701160166,4.074401873,3.982545704,4.125863299,3.962997875
10584593,2.582209908,2.541112493,2.88445808,2.627694161,2.506454098,2.862903107,2.663445859,2.705599483
10584595,4.263522971,4.5865756,4.547865199,4.405410862,4.573891877,4.705261135,4.471380162,4.914790168
10584598,2.897349682,3.182246172,2.84483027,3.016825356,3.050539746,3.315788985,3.265902142,2.895089504
10584600,4.812330079,5.04618486,5.491550174,4.710281558,5.158855898,5.146204156,5.256706,5.267599638
10584602,5.649363423,5.25869298,5.430245058,5.009043528,5.535260711,5.205583663,4.866732449,5.006019569
10584604,7.242472993,8.487114779,7.853907716,8.280052369,7.949336095,8.225661497,8.330168051,8.07800196
10584615,7.223216713,7.28454973,6.772060239,7.234042832,7.265097964,7.331332882,7.71151551,7.458769858
10584624,5.564308216,5.544987221,5.730353082,5.360193892,5.531675693,5.454694576,5.470006938,5.42040435
10584628,10.89761404,10.95350708,10.64610163,10.92365254,10.9410708,11.00570093,11.20496434,11.14675331
10584634,6.827508388,6.775663451,6.615620721,6.842490286,6.468771901,6.196620996,6.531242063,6.312013614
10584653,6.037407496,5.454779968,5.788922966,5.69430419,5.660346144,5.529938883,5.680628574,5.702922836
10584674,6.838930322,7.52629641,7.316440891,7.396190933,7.543415738,7.359421001,8.201481422,7.726612642
10584691,6.796296993,6.937987783,7.132685104,7.246543011,7.082089627,7.404991511,7.533660649,7.121756524
10584698,5.214026625,5.245429815,5.368816234,5.206795361,5.405820787,5.392066826,5.079361112,4.93547489
10584700,6.90054256,7.26420863,6.505992977,7.445268095,7.219577126,6.912795595,7.355966658,7.16002102
10584710,8.931149248,8.88085688,8.249065427,8.783700555,8.811896349,8.546590087,8.868199108,9.022864738
10584712,7.918064686,8.333633476,8.047936162,8.080568174,8.587383278,8.630731827,8.895641819,8.514691777
10584741,6.539599163,6.61666672,6.538289535,6.954523746,6.339369893,6.308737893,6.697091623,6.777965023
10584752,10.85193176,10.89077539,10.90230894,11.23710868,11.08752355,10.68909296,10.69046341,11.08408181
10584758,8.174804897,8.347070745,7.960063134,8.666799203,8.322074905,8.254891386,7.927430249,7.920879389
10584760,4.707097618,4.563468481,4.640515724,4.368899473,4.474430557,4.682447354,4.065307829,4.692251685
10584762,7.325534628,7.335921229,7.099761643,7.273735294,7.186931257,7.128938528,7.534929138,7.210567036
10584777,11.57694875,11.69514028,11.50276394,11.16420569,11.46968541,11.63258432,11.38411466,11.30507549
10584787,4.80333462,4.495799183,4.585234098,4.483859599,4.762875666,4.662015737,4.471724513,4.436246251
10584803,7.775190552,7.957967184,7.611895072,7.864870417,7.610535374,7.587680052,7.750091218,7.717781003
10584819,5.57090984,5.462353954,5.94677223,5.33682801,5.447621445,5.506418958,5.363124198,5.464864385
10584821,9.343599501,9.832881637,9.492391686,10.31855436,9.94016372,9.882947466,9.761287029,10.07952302
10584827,6.650727098,7.801879025,7.561395142,7.355357717,7.407683058,7.494607996,7.847103324,7.522428511
10584835,5.545347665,5.457212489,5.625468762,5.501513381,5.557606792,5.48783615,5.29773687,5.333006402
10584841,5.761493382,5.975249376,5.418931215,6.135547724,6.098931343,5.9059654,5.720005085,5.882797654
10584855,5.366018039,5.56866202,5.444226271,5.178303706,5.511938589,5.826377169,5.473452684,5.498284616
10584862,6.392436524,6.522602842,6.213709873,6.679663574,6.58122708,6.597323826,6.483465824,6.537685801
10584870,5.304545513,5.585189079,5.572406864,5.362976678,5.316353924,5.564548051,5.724636624,5.492957089
10584883,7.420327232,7.043105176,7.522885755,7.255471382,7.193211431,7.182509735,7.151707852,7.024831077
10584891,7.29188748,7.589460539,7.159822247,7.52035242,7.656478805,7.445434438,7.618463784,7.792767585
10584901,5.240834928,5.059818409,5.025637572,5.042640574,5.190557653,5.308945818,5.057754217,4.783892078
10584941,6.35130747,6.824485776,6.441221271,6.668677324,6.467811055,6.225070984,6.607969893,6.783404404
10584954,6.857605981,6.994091485,6.730094977,6.981829224,6.800718233,6.853714118,6.89207494,7.007773731
10584975,6.731121606,6.569168688,6.390459806,6.444184491,6.638536866,6.813747349,6.342855434,6.283074877
10584977,7.402676611,7.446957641,7.349465744,7.51452073,7.272334807,7.392844076,7.634979379,7.423073139
10585005,5.993004286,5.583709984,5.986370159,5.89153267,5.879078345,5.992921555,6.58540473,6.98061162
10585010,6.812676414,6.504904573,6.662107662,6.769352441,6.719685214,6.886765179,6.699354292,6.761640267
10585015,5.791366879,5.838975001,5.959810457,5.682832625,5.761728949,5.623811781,5.734681337,5.946012787
10585022,7.137971918,7.464564074,7.158418896,7.5023474,7.44007556,7.33658896,7.592752108,7.586188763
10585037,6.789841722,7.124456295,6.627322273,6.826326129,6.867990865,6.651368323,7.138844847,7.000175092
10585048,6.074863286,6.440847047,6.147757936,6.154368005,6.279703024,6.356873044,6.450436554,6.043459861
10585068,5.458207245,5.128423085,5.287637926,5.30258525,5.163563686,5.256949363,5.176967059,5.027961005
10585085,4.296933094,4.589850958,4.303335481,4.422462428,4.26988382,4.269876762,4.335135741,4.207229106
10585091,10.12111399,10.21659849,10.00292668,9.984740382,10.13444255,10.12965223,10.19828924,10.38019685
10585093,4.97063194,4.020635144,4.650679134,4.563101756,4.455554485,4.952110298,4.496995866,4.132106833
10585097,5.644586243,6.394530234,6.065310112,7.004167035,6.47831217,6.411764737,6.731365963,6.840877103
10585099,6.260217084,6.587175408,6.48615333,6.388416721,6.684055279,6.446387209,6.421481911,6.644729428
10585129,7.529509354,7.573346915,7.173025832,7.469603331,7.627874485,7.598113582,7.670468302,7.684492159
10585146,5.161861325,4.742783435,4.947781479,4.864681465,4.613522583,4.889908085,4.724267914,4.815788439
10585162,5.52445655,4.937389025,5.436779163,4.672786772,5.180726713,5.556865532,5.02067838,4.808610872
10585169,5.108096159,4.480023784,5.079354619,4.907573071,4.711614473,4.707321035,4.637712934,4.709715734
10585180,5.110837814,4.392388567,5.365809659,4.594788439,4.700431815,4.650992755,4.331294839,4.475639372
10585186,6.066770272,6.650926474,6.839514832,6.529621438,6.529141295,6.846390756,7.60145904,6.630919594
10585194,4.896699533,5.389351874,5.394813884,6.1039377,5.813197749,5.4279949,5.849574775,5.269563264
10585201,7.065083764,7.707857018,7.699969155,7.916067025,7.870288551,7.932976931,7.883985518,8.14904415
10585206,5.785772445,5.711469026,5.860302671,5.687623075,5.656228442,5.72982774,5.53793453,5.563343232
10585214,6.468066659,7.360520059,7.480436693,7.31842387,7.403629001,7.720488248,8.22290689,7.97557471
10585224,5.640035025,5.664312405,5.711282754,5.82997166,5.792345565,5.452247635,5.852459316,5.859059046
10585233,7.321819176,7.738791627,7.080373647,7.569801672,7.803552302,7.794888503,8.002604959,7.806789982
10585249,8.010289201,8.61151214,8.275953408,8.446345665,8.468037186,8.441947564,8.632816063,8.470188474
10585268,3.797223959,3.546663227,4.375688637,3.690754223,3.766195845,3.766878323,3.62401376,3.653823064
10585276,6.719100569,7.084347829,6.690138517,7.291775571,7.038992509,6.691483519,6.930283364,6.702484422
10585282,5.483977978,5.339031634,5.707738182,5.211701167,5.214838107,5.25814508,5.350493155,5.313727038
10585284,10.68414046,10.50414974,10.73046136,10.92112579,10.98993547,10.56579256,10.5939382,10.881627
10585286,5.710616753,5.703903495,5.504507804,5.475407828,5.892599713,5.576419127,6.213530068,5.623682868
10585301,9.636589356,9.688595743,9.543788015,9.419163831,9.845081282,9.740383889,9.718392365,9.691501423
10585318,5.194400837,5.180952176,5.116890423,4.69571776,5.091095558,5.305262723,5.090934512,5.011463785
10585325,5.04932492,4.875002642,5.371760856,4.862122814,5.040656595,5.124072239,5.018660261,5.062607721
10585328,4.919340925,4.578783596,5.178000002,4.625715431,4.757772781,4.570677993,4.668806898,4.49573717
10585331,4.155551973,4.387014135,3.934184136,4.140143437,4.160814296,4.125682107,4.241724496,4.196892685
10585338,5.475132156,6.129966409,5.798925736,6.135734572,6.200618258,6.196378663,6.40426264,5.950467697
10585347,4.726239722,4.863493178,4.84273487,4.992583359,4.916227395,4.774951262,4.823228916,4.43813186
10585358,7.146946835,7.61735923,7.132567147,6.980339715,7.385803508,7.387650129,7.496073528,7.328388935
10585377,6.106373542,5.634222077,6.020412863,5.496820076,5.653451468,5.541241136,5.351307694,5.584599436
10585379,3.017672476,3.071121214,3.348797074,3.108844889,3.117199819,3.091652223,3.094707218,3.200467474
10585381,6.279404086,6.519302146,5.591006319,6.50305775,6.517450165,6.542777723,6.461262085,6.722381302
10585390,4.851296453,5.589527518,5.648558928,5.333660453,5.219501944,5.318666785,5.58901245,5.859717051
10585395,6.61531359,6.894286052,6.769621335,7.037340418,6.712840645,6.493331219,7.036722735,7.102995594
10585398,5.095927283,4.441506332,4.888782828,4.604603998,4.613475256,5.124806676,4.890086752,4.904243927
10585410,4.860015447,4.748414613,4.935442675,4.675390931,4.748403455,4.76094429,4.712190507,4.670405019
10585417,9.474574311,10.27430074,10.66912208,10.37153274,10.30129523,10.62262974,10.52940689,10.235232
10585428,6.722886792,6.971965666,7.180139727,7.224100921,7.315841262,7.472530142,7.614030939,7.459831019
10585438,6.412006681,6.01732516,6.599519699,6.316867275,6.172630581,6.136973811,5.991438815,5.982489272
10585444,8.974182186,9.194269963,8.823812249,8.859828992,9.046145785,9.08371085,8.931874573,9.027887212
10585467,5.079127883,5.435685142,5.114896274,4.980238384,5.131735854,4.967849258,5.099830793,5.174643436
10585474,8.842453704,9.168158526,9.050073558,9.309886561,9.339279207,9.202217083,9.114169159,9.159283305
10585484,4.424174139,4.910597451,4.457949839,4.943888906,4.677562322,4.839869144,4.466002916,4.940935827
10585494,7.982467209,8.423162756,8.163341708,8.364897577,8.559347784,8.484453132,8.588537233,8.363743051
10585509,7.441114982,8.014337356,7.470556818,8.037595162,7.943616801,8.106365547,8.324973199,8.154178459
10585517,5.065206435,5.015759218,5.096294967,5.000974852,5.017801751,4.947231437,5.010742749,4.855359832
10585533,9.148185927,9.444547771,9.299785036,9.3609025,9.328305707,9.426549688,9.20819859,9.167083137
10585535,5.329717056,4.943936238,4.795206934,5.04544174,5.132946038,4.987994206,5.037862789,4.732764668
10585543,4.810414912,3.904999776,4.810864062,4.583685353,4.542614888,4.029860929,4.44949306,4.358714565
10585545,7.911671703,8.140498525,7.944504777,8.208665576,8.221415802,8.053209966,8.134000121,8.034646078
10585555,8.120745864,8.234968194,7.86095187,8.394015964,8.331085529,8.109074321,8.252749184,8.442252162
10585572,8.146726418,8.359403193,7.930694786,8.107794582,8.19016812,8.281931982,8.139847638,8.062933083
10585586,9.831127692,9.479914906,9.229095459,9.524475905,9.657759668,9.410724385,9.406185309,9.652083136
10585588,5.491104787,5.39897621,5.762235508,5.290710353,5.423445534,5.400800528,6.065524223,5.684241679
10585599,9.173110417,9.326828837,8.855433303,9.35374912,9.497890362,9.219334444,9.182070261,8.904819763
10585601,5.569753168,6.280393411,5.75541324,6.224074376,6.1594064,6.477912108,6.366288862,6.215642738
10585610,7.204522938,7.448968652,7.262760676,7.268272038,7.377582036,7.450035428,7.590041126,7.406294044
10585625,8.646011573,8.76311168,8.429758347,8.588771149,8.88043106,8.800402151,8.714837447,8.611856022
10585652,7.386536951,7.107167743,7.13704492,7.327589702,7.088794828,6.910730098,7.240628081,7.187984253
10585680,5.433215195,5.38754493,6.023699862,5.385106058,5.203908918,5.738990134,5.08030654,5.560620385
10585682,4.756328988,4.213956912,4.426347949,4.370127768,4.333842366,4.098420438,3.979229165,4.247681012
10585697,8.573423908,8.860725069,8.895731193,8.96182327,8.880578138,8.845942912,8.547994656,8.792995022
10585699,7.734088778,8.243601768,8.028333305,9.019034308,8.510730524,8.190314797,8.366155736,8.390618203
10585703,5.135194424,4.994713687,4.793456288,4.972789419,4.865173649,4.894030787,5.406066229,5.16782766
10585706,8.317806366,8.53180198,8.539402365,8.957517274,8.739380563,8.845417664,8.672296459,8.615576047
10585713,6.818795555,6.589308828,6.759369364,6.807436833,6.667650155,6.900063087,6.715435086,6.733097232
10585721,7.396814936,7.685564338,7.19535706,7.920898398,7.520597919,7.553353949,7.905131552,7.732778109
10585732,6.485367293,6.190551087,5.955535355,6.485065425,6.270087378,6.185778245,6.552637862,6.508472634
10585749,4.396203854,3.932047515,4.60500462,4.16130122,4.173046895,4.212565994,3.833470832,3.906663724
10585759,8.417446081,8.62290984,7.990299535,8.51803305,8.438644648,8.447583936,8.278672083,8.401700862
10585767,8.794890587,9.083907005,8.488118144,8.804383345,8.795679751,8.731582693,8.99917256,8.733671325
